date,Filename,frequency,amount,vgender,vhonor,emo_sim,bvtextsim,bvemosim,livetype,timeslot,bgender,numberviewers,numberlikes,wordcount,danmu_num
1009_20-22,1009_20_16,599,4414,0.711211778,16.11540526,0.564652816,0.425434977,0.5678963,0,1,1,3799,236,887,1042
1010_11-14,1010_05_04,11,11,0.571428571,13.2962963,,0.460696876,0.7641257,1,0,0,2081.5,32,635,11
1010_11-14,1010_05_05,22,22,0.205882353,13.28125,,0.25061363,0.6117396,1,0,0,,183,511,18
1010_11-14,1010_05_06,34,42,0.130434783,13.66666667,,0.265877366,0.6191987,1,0,0,,89,573,14
1010_11-14,1010_05_07,17,25,0.388888889,11.2371134,,0.55364126,0.86661845,1,0,0,,146,522,32
1010_11-14,1010_05_08,14,14,0.285714286,12.92727273,,0.413944483,0.60690385,1,0,0,,32,220,9
1010_11-14,1010_08_00,0,0,0,11.57142857,,0.450769305,0.6255528,1,0,0,373.6666667,0,772,15
1010_11-14,1010_08_01,9,57,,6.588235294,,0.427823663,0.5659149,1,0,0,,2,626,6
1010_11-14,1010_08_02,3,3,,8.888888889,,0.396014094,0.86585474,1,0,0,,84,527,10
1010_11-14,1010_08_03,11,11,0,8.888888889,,0.465935647,0.66145265,1,0,0,,10,463,10
1010_11-14,1010_08_04,6,6,0.857142857,10.44186047,,0.467006624,0.8735859,1,0,0,,23,405,14
1010_11-14,1010_08_05,10,10,0.153846154,15.09090909,,0.323466599,0.4236951,1,0,0,,80,506,9
1010_11-14,1010_08_06,2,2,1,16.16091954,,0.470352471,0.66415733,1,0,0,,70,210,13
1010_11-14,1010_08_07,3,3,0,17.74137931,,0.306957841,0.95978874,1,0,0,,40,395,13
1010_11-14,1010_08_08,2,2,0.333333333,11.72727273,,0.505433202,0.92644376,1,0,0,,2,614,19
1010_11-14,1010_08_09,13,13,0.727272727,10.12222222,,0.451767236,0.8545233,1,0,0,,60,519,15
1010_11-14,1010_08_10,13,13,0.235294118,9.283333333,,0.419546783,0.56963533,1,0,0,,30,556,21
1010_11-14,1010_08_11,7,7,0.320754717,10.03954802,,0.166849181,0.7932362,1,0,0,,158,704,15
1010_11-14,1010_08_12,10,10,0.909090909,12.17073171,,0.376241863,0.70397216,1,0,0,,24,762,10
1010_11-14,1010_08_13,22,38,0.56122449,12.07692308,,0.430107385,0.9288025,1,0,0,,112,626,9
1010_11-14,1010_08_14,12,12,0.50617284,13.3984375,,0.268738657,0.9239811,1,0,0,,112,425,9
1010_11-14,1010_09_00,154,507,0.849636217,11.14340198,,0.386638522,0.8813484,0,0,1,2413.666667,186,923,945
1010_11-14,1010_09_01,1321,3762,0.869947849,10.97702577,,0.401840597,0.77598286,0,0,1,2436.666667,279,978,1554
1010_11-14,1010_09_02,362,2012,0.824285714,11.81997313,,0.462177485,0.78176546,0,0,1,2573,285,938,1623
1010_11-14,1010_09_03,289,2306,0.82670594,11.21727273,,0.433108211,0.6849723,0,0,1,2427,346,944,1609
1010_11-14,1010_09_08,324,11940,0.715215215,12.50987598,,0.405425012,0.8068341,0,0,1,2623.333333,313,956,1599
1010_11-14,1010_09_09,406,1737,0.784858649,12.03243945,,0.314457655,0.63482255,0,0,1,2566.666667,354,900,1615
1010_11-14,1010_09_10,282,518,0.760250844,11.41181658,,0.30251196,0.86000913,0,0,1,2550,344,916,1697
1010_11-14,1010_09_11,415,1759,0.757879656,11.72592593,,0.351654232,0.81751704,0,0,1,2614.333333,374,937,1555
1010_11-14,1010_09_14,452,29933,0.724314272,13.15924092,,0.369728982,0.84977704,0,0,1,2399.333333,318,925,1673
1010_11-14,1010_09_15,442,27611,0.710921844,13.06926786,,0.345395327,0.79207516,0,0,1,2364,291,868,1560
1010_11-14,1010_09_16,378,15216,0.716475096,12.74502545,,0.432557672,0.5837537,0,0,1,2522.333333,244,909,1540
1010_11-14,1010_09_17,391,13289,0.784079602,12.39768836,,0.447929263,0.6309789,0,0,1,2617.666667,317,894,1637
1010_11-14,1010_09_18,182,949,0.833910035,11.69645532,,0.511178732,0.9220098,0,0,1,2621,311,886,1575
1010_11-14,1010_09_19,294,1123,0.826404494,11.73798303,,0.41063863,0.7831209,0,0,1,2576,324,913,1542
1010_11-14,1010_09_20,302,5790,0.753615426,12.19161106,,0.47388792,0.6136199,0,0,1,2602,316,920,1494
1010_11-14,1010_09_21,310,515,0.823151125,10.9013739,,0.525635898,0.9926147,0,0,1,2576.333333,306,906,1447
1010_11-14,1010_09_22,295,569,0.799652577,10.79483283,,0.301170111,0.70485914,0,0,1,2622,311,854,1383
1010_11-14,1010_09_23,304,2189,0.805585392,10.94586757,,0.319815159,0.7395897,0,0,1,2692,311,862,1463
1010_11-14,1010_09_24,230,2226,0.814231396,11.0837048,,0.412269115,0.8731295,0,0,1,2599.666667,306,851,1528
1010_11-14,1010_09_25,231,3284,0.787896254,11.46607516,,0.388564676,0.61268383,0,0,1,2564.666667,286,974,1427
1010_11-14,1010_09_26,307,4271,0.768164171,12.54984584,,0.388488561,0.7753028,0,0,1,2467.333333,326,919,1350
1010_11-14,1010_09_27,297,2672,0.796306659,11.20010005,,0.562608123,0.7010794,0,0,1,2446,332,904,1375
1010_11-14,1010_09_28,564,846,0.806818182,9.606099656,,0.239514053,0.8377893,0,0,1,2320,327,892,1413
1010_11-14,1010_09_29,209,784,0.826283136,10.01515917,,0.430514991,0.9167795,0,0,1,2350,314,873,1502
1010_11-14,1010_09_30,159,702,0.818285065,9.421768707,,0.267022848,0.71823895,0,0,1,2323.333333,319,900,1448
1010_11-14,1010_09_32,414,3859,0.802304965,10.74688279,,0.382289499,0.66499937,0,0,1,2272,384,846,1651
1010_11-14,1010_09_33,395,3496,0.832505643,10.47692308,,0.350394785,0.78104734,0,0,1,2120,339,863,1643
1010_11-14,1010_09_34,192,624,0.895761741,10.12359551,,0.403610021,0.58984506,0,0,1,2074,362,883,1343
1010_11-14,1010_09_35,147,603,0.875228241,9.888385269,,0.423936129,0.46690768,0,0,1,2007.666667,386,791,1269
1010_11-14,1010_09_36,133,1148,0.781292059,11.00730816,,0.454023629,0.8904151,0,0,1,1940.666667,361,813,1167
1010_11-14,1010_09_37,196,3032,0.838101035,11.46689498,,0.40678817,0.7982083,0,0,1,1923.666667,308,788,1297
1010_11-14,1010_09_38,114,700,0.813343328,10.87804878,,0.543181598,0.792979,0,0,1,,291,412,1063
1011_11-14,1011_03_04,298,524,0.420731707,10.75461455,,0.254857928,0.51448625,1,0,0,6767.333333,604,699,47
1011_11-14,1011_03_05,104,140,0.721311475,9.168249661,,0.254857928,0.92603153,1,0,0,6838.333333,644,674,47
1011_11-14,1011_03_06,86,286,0.225490196,8.724025974,,0.378062397,0.8744189,1,0,0,6750,628,831,53
1011_11-14,1011_03_07,96,132,0.202312139,10.41408451,,0.378062397,0.6934001,1,0,0,6533.333333,662,733,53
1011_11-14,1011_05_07,30,30,0.783333333,13.7414966,,0.346722096,0.7641113,1,0,0,1970.333333,258,468,90
1011_11-14,1011_05_08,40,40,0.220338983,15.496,,0.346722096,0.5938681,1,0,0,1853.333333,120,639,90
1011_11-14,1011_05_09,26,26,0.126760563,11.02941176,,0.310468853,0.80690515,1,0,0,1673,150,602,68
1011_11-14,1011_05_10,12,12,0.62,13.5483871,,0.310468853,0.59856164,1,0,0,1477,154,117,68
1011_11-14,1011_08_01,18,18,0.4,8.666666667,,0.331158221,0.6756834,1,0,0,413.3333333,16,685,32
1011_11-14,1011_08_02,20,20,0.5,12.10294118,,0.331158221,0.64620644,1,0,0,435,90,676,32
1011_11-14,1011_08_03,26,26,0.968085106,7.740740741,,0.51207,0.80187833,1,0,0,459,256,629,92
1011_11-14,1011_08_04,22,26,0.97260274,6.531746032,,0.51207,0.78433144,1,0,0,458.6666667,222,743,92
1011_11-14,1011_08_05,8,8,1,10.97777778,,0.293010771,0.56463146,1,0,0,455,64,501,28
1011_11-14,1011_08_06,10,10,1,12.6025641,,0.293010771,0.74899554,1,0,0,461,132,500,28
1011_11-14,1011_08_08,4,4,0.1,12.875,,0.31145075,0.92194694,1,0,0,466.6666667,206,431,22
1011_11-14,1011_08_09,10,10,0.012048193,10.89189189,,0.31145075,0.5968548,1,0,0,480.6666667,278,468,22
1011_11-14,1011_08_10,32,64,0.178571429,15.07874016,,0.476409495,0.7832058,1,0,0,511,158,720,36
1011_11-14,1011_08_11,56,96,0.772727273,11.31168831,,0.476409495,0.5084501,1,0,0,503.6666667,14,663,36
1011_11-14,1011_08_12,18,18,0.142857143,12.275,,0.248924047,0.9498167,1,0,0,496.6666667,30,738,26
1011_11-14,1011_08_13,6,6,0.830508475,11.18181818,,0.248924047,0.78221047,1,0,0,450.3333333,158,678,26
1011_11-14,1011_08_14,12,12,0.631578947,10.74324324,,0.335135311,0.62748003,1,0,0,440.6666667,112,311,48
1011_11-14,1011_08_15,6,6,0.083333333,17.38709677,,0.335135311,0.60126287,1,0,0,402.6666667,42,570,48
1011_11-14,1011_08_16,2,2,0.4,11.40298507,,0.283486545,0.2941759,1,0,0,388,66,699,8
1011_11-14,1011_08_17,8,8,0.375,14.375,,0.283486545,0.6384087,1,0,0,371.6666667,80,620,8
1011_11-14,1011_08_18,14,14,0,13,,0.300894499,0.6840223,1,0,0,353.3333333,148,744,20
1011_11-14,1011_08_19,4,4,0.44,12.81176471,,0.300894499,0.9320628,1,0,0,356,146,341,20
1012_11-14,1012_03_01,65,69,0.751381215,11.76641221,,0.312342376,0.7966798,1,0,0,6908.666667,278,693,20
1012_11-14,1012_03_02,30,46,0.617283951,11.59684685,,0.312342376,0.90144324,1,0,0,6874,319,668,20
1012_11-14,1012_03_03,54,74,0.326315789,10.70656371,,0.349667966,0.56170344,1,0,0,6860.333333,312,747,14
1012_11-14,1012_03_04,54,56,0.426136364,10.35585586,,0.349667966,0.89332217,1,0,0,6702,305,789,14
1012_11-14,1012_03_05,85,987,0.366013072,10.16241299,,0.242498934,0.86457086,1,0,0,6608,327,704,90
1012_11-14,1012_03_06,31,73,0.672,10.43252595,,0.242498934,0.9083045,1,0,0,6479.666667,260,769,90
1012_11-14,1012_03_07,46,94,0.763779528,9.196923077,,0.465987802,0.6245564,1,0,0,6547.666667,300,769,64
1012_11-14,1012_03_08,55,94,0.710280374,13.10209424,,0.465987802,0.8076369,1,0,0,6763.333333,323,746,64
1012_11-14,1012_08_00,12,12,0.891566265,8.185430464,,0.37081188,0.65734005,1,0,0,340.6666667,124,545,84
1012_11-14,1012_08_01,6,8,0.965909091,9.408602151,,0.37081188,0.82837254,1,0,0,382.6666667,176,531,84
1012_11-14,1012_08_02,8,8,1,14.2815534,,0.330050409,0.8810857,1,0,0,411.6666667,78,741,28
1012_11-14,1012_08_03,9,9,0,10.77272727,,0.330050409,0.75325465,1,0,0,417.3333333,22,760,28
1012_11-14,1012_08_04,14,14,0,11.34831461,,0.335911334,0.7459385,1,0,0,421,59,726,22
1012_11-14,1012_08_05,6,6,0.021276596,9.398305085,,0.335911334,0.62484074,1,0,0,435.6666667,94,549,22
1012_11-14,1012_08_06,11,11,0.833333333,6.125,,0.256331444,0.5153508,1,0,0,435.6666667,35,696,34
1012_11-14,1012_08_07,7,7,0.6,10.33333333,,0.256331444,0.75661606,1,0,0,440,0,634,34
1012_11-14,1012_08_08,2,2,0.833333333,7.790697674,,0.4172526,0.8646244,1,0,0,433,33,622,16
1012_11-14,1012_08_09,1,1,0.25,8,,0.4172526,0.5686137,1,0,0,438.6666667,3,589,16
1012_11-14,1012_08_10,2,2,1,9.333333333,,0.19332774,0.73382443,1,0,0,470,7,539,64
1012_11-14,1012_08_11,2,2,0.818181818,10.24137931,,0.19332774,0.850576,1,0,0,488,16,693,64
1012_11-14,1012_08_12,2,2,0.25,8.357142857,,0.466461271,0.77851456,1,0,0,488.3333333,9,394,42
1012_11-14,1012_08_13,15,15,0.785714286,11.77966102,,0.466461271,0.8233716,1,0,0,472.6666667,87,418,42
1012_11-14,1012_08_14,7,9,0.479166667,11.74301676,,0.322517693,0.8379705,1,0,0,443.3333333,160,546,22
1012_11-14,1012_08_15,5,5,0.666666667,12.30232558,,0.322517693,0.9377249,1,0,0,435,26,583,22
1012_11-14,1012_08_16,7,7,0.421052632,9.324561404,,0.413168073,0.7648066,1,0,0,431.6666667,92,480,18
1012_11-14,1012_08_17,38,54,0.571428571,8.683377309,,0.413168073,0.87459177,1,0,0,378,332,744,18
1012_11-14,1012_08_18,29,31,0.813559322,9.055276382,,0.341731399,0.9864962,1,0,0,,164,79,312
1012_11-14,1012_09_00,217,2148,0.798701299,11.23354123,,0.260007441,0.3819706,0,0,1,3143,170,999,130
1012_11-14,1012_09_01,614,1975,0.850451931,10.6893733,,0.427982986,0.6722606,0,0,1,3141,337,1023,200
1012_11-14,1012_09_02,699,2685,0.82192846,10.01789627,,0.363378763,0.7974692,0,0,1,3156.333333,348,931,122
1012_11-14,1012_09_03,400,1363,0.815824765,10.65301003,,0.407377779,0.5754778,0,0,1,3333.333333,305,854,32
1012_11-14,1012_09_04,576,5779,0.759220008,12.61755361,,0.384945452,0.21811645,0,0,1,3259,306,848,28
1012_11-14,1012_09_05,406,4357,0.799440299,11.36631944,,0.325390488,0.5719024,0,0,1,3251.666667,309,973,23
1012_11-14,1012_09_06,622,7066,0.79952644,11.3401487,,0.443755001,0.36609292,0,0,1,3122.333333,374,943,56
1012_11-14,1012_09_07,633,10307,0.807268273,11.72033258,,0.436068952,0.9452293,0,0,1,3099.333333,365,988,15
1012_11-14,1012_09_08,600,9524,0.814212329,11.230946,,0.2814475,0.86384794,0,0,1,3068.666667,333,992,6
1012_11-14,1012_09_09,388,1548,0.802032914,10.19492934,,0.36185053,0.88635286,0,0,1,3014,312,943,17
1012_11-14,1012_09_10,516,5500,0.790402897,10.9166339,,0.498162031,0.66760486,0,0,1,2928,346,975,35
1012_11-14,1012_09_11,281,1364,0.775647668,11.46588235,,0.402548373,0.65070087,0,0,1,2971,312,1000,14
1012_11-14,1012_09_12,313,988,0.79006883,10.99264029,,0.289706886,0.79575926,0,0,1,3054.333333,289,986,21
1012_11-14,1012_09_13,364,3417,0.810182897,11.0255814,,0.408203483,0.7421041,0,0,1,3093.666667,295,991,13
1012_11-14,1012_09_14,333,2725,0.818099955,10.50452002,,0.374996364,0.92876023,0,0,1,3067,330,979,22
1012_11-14,1012_09_15,321,1266,0.783200375,10.38829787,,0.402354836,0.7437138,0,0,1,3180,315,1021,8
1012_11-14,1012_09_16,177,419,0.785376118,10.0875,,0.385948777,0.8318282,0,0,1,3110.666667,289,926,9
1012_11-14,1012_09_17,305,1719,0.81769306,10.65584416,,0.423789382,0.91387606,0,0,1,3027.333333,318,972,2
1012_11-14,1012_09_18,320,2742,0.801715439,11.42941443,,0.44497937,0.5443166,0,0,1,3007.333333,300,957,13
1012_11-14,1012_09_19,264,3288,0.80867747,11.01927598,,0.472227573,0.7632023,0,0,1,3010.666667,303,952,15
1012_11-14,1012_09_20,510,6021,0.806522697,11.22077922,,0.4836438,0.5606153,0,0,1,2853.333333,313,967,16
1012_11-14,1012_09_21,947,3018,0.852281227,10.97731959,,0.458417267,0.9313,0,0,1,2783,312,808,11
1012_11-14,1012_09_22,143,270,0.862851953,11.82698675,,0.498789191,0.91288537,0,0,1,2804.666667,192,960,12
1013_11-14,1013_03_01,133,185,0.331168831,9.92750533,,0.352016568,0.85974276,1,0,0,6836,302,690,20
1013_11-14,1013_03_02,47,65,0.466257669,9.395287958,,0.320221066,0.73003346,1,0,0,6559.666667,273,701,17
1013_11-14,1013_03_03,37,111,0.440366972,9.051724138,,0.326213807,0.7941843,1,0,0,6496,343,710,7
1013_11-14,1013_03_04,56,58,0.246445498,8.770065076,,0.40098244,0.9125147,1,0,0,6389,343,609,1072
1013_11-14,1013_03_05,62,93,0.405555556,10.80941704,,0.375707358,0.30273426,1,0,0,6404.666667,338,632,1609
1013_11-14,1013_03_06,58,63,0.536082474,10.13245033,,0.374114811,0.5705488,1,0,0,6310,324,625,1673
1013_11-14,1013_03_07,52,68,0.661764706,11.07142857,,0.382030994,0.8075867,1,0,0,6369,277,745,1681
1013_11-14,1013_03_08,71,150,0.612244898,9.521428571,,0.350651383,0.6042547,1,0,0,6424.666667,302,811,1633
1013_11-14,1013_03_09,98,177,0.516949153,10.41163311,,0.518919289,0.73919564,1,0,0,6785,309,629,1605
1013_11-14,1013_03_10,45,45,0.652892562,9.580869565,,0.430334896,0.48106566,1,0,0,6413.333333,271,833,1664
1013_11-14,1013_06_00,8,8,0.052631579,14.31192661,,0.284572065,0.920719,1,0,0,1425,145,459,1628
1013_11-14,1013_06_01,10,26,0,12.46153846,,0.433058202,0.7233697,1,0,0,1491.333333,96,281,1718
1013_11-14,1013_06_02,4,4,0.464566929,12.3125,,0.43214348,0.72363117,1,0,0,1478.666667,142,405,1740
1013_11-14,1013_06_03,9,9,0.6953125,12.37438424,,0.314607233,0.62801267,1,0,0,1510.666667,161,565,1699
1013_11-14,1013_06_04,20,75,0.164556962,14.20740741,,0.448824823,0.623546,1,0,0,1529,74,576,1610
1013_11-14,1013_06_05,16,32,0.523076923,13.72527473,,0.448314011,0.71018296,1,0,0,1563,129,530,1646
1013_11-14,1013_06_06,14,14,0.325842697,14.48924731,,0.486113101,0.58694816,1,0,0,1546.333333,108,360,1610
1013_11-14,1013_06_07,22,28,0.287769784,14.18025751,,0.40528065,0.8313705,1,0,0,1574.333333,184,278,1717
1013_11-14,1013_06_08,12,30,0.41322314,13.39732143,,0.387176871,0.7772,1,0,0,1556.666667,163,451,1702
1013_11-14,1013_06_09,6,6,0.248275862,15.37662338,,0.287326485,0.8167694,1,0,0,1553.333333,181,367,1719
1013_11-14,1013_06_10,13,17,0.146666667,16.67073171,,0.339360893,0.674483,1,0,0,1504.333333,112,394,1746
1013_11-14,1013_06_11,17,1216,0.361111111,12.06586826,,0.431779265,0.23737973,1,0,0,1477.666667,118,194,1684
1013_11-14,1013_09_03,549,21689,0.770554493,11.79439252,,0.310714424,0.76209044,0,0,1,3378.333333,366,946,1676
1013_11-14,1013_09_04,452,15880,0.806677019,11.24887218,,0.499883294,0.8809144,0,0,1,3445.666667,302,930,1697
1013_11-14,1013_09_05,426,5569,0.693453548,11.24131274,,0.46476233,0.7043952,0,0,1,3546.333333,328,851,1636
1013_11-14,1013_09_06,491,6131,0.801510248,11.65333333,,0.316639483,0.60148096,0,0,1,3570.333333,326,981,932
1013_11-14,1013_09_07,523,6661,0.753131909,11.43509272,,0.363370448,0.852276,0,0,1,3738,270,1008,62
1013_11-14,1013_09_08,310,1815,0.784077201,11.04914934,,0.444706857,0.56786205,0,0,1,3773.666667,315,1038,82
1013_11-14,1013_09_09,365,2627,0.770578647,11.55084413,,0.309386492,0.9430434,0,0,1,3594.666667,284,879,69
1013_11-14,1013_09_10,379,2734,0.751545595,11.74872912,,0.29283005,0.75350946,0,0,1,3413.333333,296,903,75
1013_11-14,1013_09_11,391,2801,0.727238525,10.61392178,,0.456533849,0.78752846,0,0,1,3300.333333,321,902,64
1013_11-14,1013_09_12,389,991,0.777904328,9.782252051,,0.398067892,0.5150319,0,0,1,3127.666667,305,956,84
1013_11-14,1013_09_13,55,113,0.773286467,9.562068966,,0.425117552,0.6725511,0,0,1,3101.333333,80,968,65
1014_11-14,1014_09_00,278,4853,0.828880866,11.1965924,,0.439519167,0.69206446,0,0,1,,203,997,79
1014_11-14,1014_09_01,406,2190,0.818465656,11.61679268,,0.424833775,0.76193994,0,0,1,,346,970,67
1014_11-14,1014_09_02,352,1344,0.795842956,11.50144928,,0.377516568,0.5990217,0,0,1,,279,1045,265
1014_11-14,1014_09_03,342,2384,0.828343313,11.87420584,,0.43439123,0.7138881,0,0,1,,290,1015,33
1014_11-14,1014_09_04,266,1231,0.80942928,11.58935361,,0.365694821,0.6263801,0,0,1,,276,862,36
1014_11-14,1014_09_05,375,20472,0.804170905,11.94206658,,0.495020837,0.4660992,0,0,1,,328,918,50
1014_11-14,1014_09_11,215,1790,0.757486788,10.10831234,,0.457353115,0.95292634,0,0,1,,289,927,28
1014_11-14,1014_09_12,229,893,0.802578019,9.911920141,,0.387596071,0.8981966,0,0,1,,281,960,32
1014_11-14,1014_09_13,487,3026,0.810972799,10.52100127,,0.445260555,0.8389908,0,0,1,,365,845,30
1014_11-14,1014_09_14,325,1469,0.755158951,10.78852868,,0.359187305,0.9467938,0,0,1,,371,919,54
1014_11-14,1014_09_15,248,2261,0.757451783,11.1034298,,0.369724989,0.6571504,0,0,1,,335,983,52
1014_11-14,1014_09_16,254,1425,0.734190782,10.97009804,,0.462650061,0.88316774,0,0,1,,326,1007,43
1014_11-14,1014_09_17,260,853,0.746399177,11.49282739,,0.386707067,0.82895505,0,0,1,,357,958,43
1014_11-14,1014_09_18,256,1608,0.816650149,11.13704888,,0.397102833,0.6582241,0,0,1,,305,169,37
1015_11-14,1015_02_00,0,0,1,5,,0.398791671,0.54809946,1,0,0,21.66666667,0,771,37
1015_11-14,1015_02_01,4,4,0.842105263,3.517241379,,0.531013846,0.9804197,1,0,0,22.33333333,38,691,1946
1015_11-14,1015_02_02,0,0,0.875,5.529411765,,0.415489078,0.5612392,1,0,0,22.33333333,14,663,1982
1015_11-14,1015_02_03,0,0,0.975609756,3.730769231,,0.339815587,0.49755058,1,0,0,18.66666667,84,740,1954
1015_11-14,1015_02_04,0,0,0.5,9.166666667,,0.475214183,0.8422941,1,0,0,25.66666667,0,617,2137
1015_11-14,1015_02_05,0,0,0,7.136363636,,0.381278455,0.86445296,1,0,0,31.66666667,124,808,2146
1015_11-14,1015_02_06,0,0,0.735294118,5.256410256,,0.368379951,0.8434327,1,0,0,26.66666667,62,645,2130
1015_11-14,1015_02_08,4,4,1,2.92,,0.445085526,0.4145685,1,0,0,28.66666667,32,659,2015
1015_11-14,1015_02_09,0,0,1,2.846153846,,0.31690672,0.4800607,1,0,0,24.33333333,46,648,2232
1015_11-14,1015_02_10,0,0,1,2.731707317,,0.372062862,0.3537843,1,0,0,22.66666667,66,651,2168
1015_11-14,1015_02_11,0,0,1,2.2,,0.422585785,0.38677704,1,0,0,23.33333333,6,546,2129
1015_11-14,1015_02_12,0,0,0,11,,0.515097499,0.87272155,1,0,0,25,2,705,481
1015_11-14,1015_02_13,0,0,0,4.333333333,,0.397286832,0.82016927,1,0,0,24.33333333,2,722,1037
1015_11-14,1015_05_01,8,8,0.5,6.974358974,,0.441647857,0.7484279,1,0,0,342.6666667,66,523,1750
1015_11-14,1015_05_02,10,10,0.25,9.388888889,,0.436449081,0.59298533,1,0,0,347,16,656,1763
1015_11-14,1015_05_03,28,28,0.666666667,12.69230769,,0.35952729,0.45075655,1,0,0,284.3333333,22,621,1709
1015_11-14,1015_05_04,12,12,,17.85714286,,0.401336551,0.76558125,1,0,0,184,2,21,1820
1016_11-14,1016_01_00,1,1,0.795918367,11.83018868,,0.375214219,0.5586329,1,0,0,154.3333333,45,566,1621
1016_11-14,1016_01_01,15,19,0.88028169,16.89240506,,0.392083585,0.93564516,1,0,0,197.6666667,124,572,1571
1016_11-14,1016_01_02,47,523,0.505050505,13.52678571,,0.438453496,0.926,1,0,0,230.6666667,55,653,1199
1016_11-14,1016_01_03,6,22,0.47826087,9.884615385,,0.398285031,0.48422742,1,0,0,238.6666667,49,453,1502
1016_11-14,1016_01_04,2,2,0.294117647,8.666666667,,0.336358041,0.6537189,1,0,0,397.6666667,39,619,1309
1016_11-14,1016_01_05,6,6,0.101694915,12.06818182,,0.463386536,0.66321265,1,0,0,369.3333333,53,519,1303
1016_11-14,1016_01_06,5,5,0.607142857,9.81147541,,0.368085086,0.50864077,1,0,0,366.6666667,84,743,1487
1016_11-14,1016_01_07,13,13,0.608695652,11.15384615,,0.480866671,0.9596034,1,0,0,411.6666667,57,635,1513
1016_11-14,1016_01_08,8,24,0.956756757,9.908088235,,0.295052916,0.70960194,1,0,0,413.3333333,258,491,1634
1016_11-14,1016_01_09,12,12,0.67826087,7.884120172,,0.404183984,0.960059,1,0,0,402.3333333,201,605,14
1016_11-14,1016_01_10,0,0,0.280487805,10.08450704,,0.404183984,0.95357025,1,0,0,398,172,584,14
1016_11-14,1016_01_11,2,2,0.242857143,12.23931624,,0.34169203,0.39427733,1,0,0,388.3333333,145,409,16
1016_11-14,1016_01_12,6,6,0.950617284,13.62179487,,0.34169203,0.4655063,1,0,0,387.3333333,138,451,16
1016_11-14,1016_01_13,12,12,0.85,9.597484277,,0.348038167,0.53732747,1,0,0,355.3333333,102,664,16
1016_11-14,1016_01_14,3,3,0.189189189,17.69444444,,0.348038167,0.64765346,1,0,0,353,46,456,16
1016_11-14,1016_01_15,1,1,0.41509434,12.17460317,,0.448141873,0.84681016,1,0,0,326,64,502,20
1016_11-14,1016_01_16,14,14,0.922077922,10.6561086,,0.448141873,0.84051037,1,0,0,321,146,836,20
1016_11-14,1016_01_17,4,4,0.763888889,12.11764706,,0.530664921,0.18814816,1,0,0,279,126,639,10
1016_11-14,1016_01_18,5,5,0.625,8.533333333,,0.530664921,0.87109643,1,0,0,204.6666667,20,491,10
